color;symbol;latitude;longitude
red;googlemini;39.946656;116.268090
red;googlemini;39.925108;116.269055
red;googlemini;39.895836;116.233993
red;googlemini;39.861440;116.210215
red;googlemini;39.808221;116.258143
red;googlemini;39.771009;116.294414
red;googlemini;40.016208;116.341202
red;googlemini;40.016477;116.341725
red;googlemini;40.017880;116.341452
red;googlemini;40.016220;116.341737
red;googlemini;40.016113;116.341753
red;googlemini;40.013962;116.345275
red;googlemini;40.017682;116.341422
red;googlemini;40.017887;116.341442
red;googlemini;40.015348;116.341923
red;googlemini;40.017868;116.341353
red;googlemini;40.006408;116.346170
red;googlemini;39.987687;116.347072
red;googlemini;39.985018;116.328085
red;googlemini;39.985243;116.340045
red;googlemini;39.986348;116.384628
red;googlemini;39.967415;116.394253
red;googlemini;39.956670;116.412340
red;googlemini;39.948397;116.424737
red;googlemini;39.939907;116.437922
red;googlemini;39.940442;116.435688
red;googlemini;39.948067;116.415022
red;googlemini;39.959088;116.412222
red;googlemini;39.966773;116.409738
red;googlemini;39.967612;116.409535
red;googlemini;39.967625;116.409587
red;googlemini;39.966695;116.409850
red;googlemini;39.967217;116.409798
red;googlemini;39.967253;116.409988
red;googlemini;39.966835;116.409970
red;googlemini;39.966853;116.409800
red;googlemini;39.956772;116.412185
red;googlemini;39.947558;116.384037
red;googlemini;39.927892;116.349785
red;googlemini;39.916905;116.358085
red;googlemini;39.910655;116.356945
red;googlemini;39.910790;116.358922
red;googlemini;39.922202;116.358703
red;googlemini;39.930660;116.349920
red;googlemini;39.947202;116.370088
red;googlemini;39.967095;116.390435
red;googlemini;39.968423;116.411443
red;googlemini;39.975735;116.401015
red;googlemini;39.981352;116.387303
red;googlemini;39.985207;116.381112
red;googlemini;39.985282;116.377603
red;googlemini;39.992232;116.380903
red;googlemini;39.985085;116.332230
red;googlemini;39.984645;116.320453
red;googlemini;39.983868;116.295015
red;googlemini;39.947203;116.268740
red;googlemini;39.906492;116.267600
red;googlemini;39.904427;116.258553
red;googlemini;39.901602;116.253178
red;googlemini;39.901595;116.253088
red;googlemini;39.905700;116.258667
red;googlemini;39.908393;116.268353
red;googlemini;39.952760;116.269825
red;googlemini;39.983553;116.293033
red;googlemini;39.983907;116.302075
red;googlemini;39.985362;116.346097
red;googlemini;39.990192;116.371195
red;googlemini;40.021283;116.348075
red;googlemini;40.067877;116.312067
red;googlemini;40.111605;116.275387
red;googlemini;40.114515;116.276342
red;googlemini;40.109653;116.276432
red;googlemini;40.088772;116.295637
red;googlemini;40.040433;116.333043
red;googlemini;40.011285;116.355058
red;googlemini;39.985932;116.358517
red;googlemini;39.984893;116.322885
red;googlemini;39.984827;116.320002
red;googlemini;39.984687;116.314923
red;googlemini;39.985202;116.346125
red;googlemini;39.998947;116.346678
red;googlemini;40.013893;116.342898
red;googlemini;39.984515;116.314530
red;googlemini;39.984887;116.336512
red;googlemini;39.985578;116.347238
red;googlemini;40.004798;116.346328
red;googlemini;40.013872;116.343132
red;googlemini;40.017930;116.341330
red;googlemini;40.017835;116.341310
red;googlemini;40.017917;116.341355
red;googlemini;40.017893;116.341445
red;googlemini;40.017762;116.341357
red;googlemini;40.017852;116.341203
red;googlemini;40.017885;116.341202
red;googlemini;40.017868;116.341295
red;googlemini;40.017907;116.341440
red;googlemini;40.017992;116.341402
red;googlemini;40.017738;116.341393
red;googlemini;40.017923;116.341282
red;googlemini;40.017965;116.341177
red;googlemini;40.017820;116.341263
red;googlemini;40.017770;116.341253
red;googlemini;40.017793;116.341512
red;googlemini;40.017798;116.341400
red;googlemini;40.017865;116.341420
red;googlemini;40.017765;116.341243
red;googlemini;40.017852;116.341355
red;googlemini;40.017778;116.341395
red;googlemini;40.017870;116.341402
red;googlemini;40.017863;116.341322
red;googlemini;40.017835;116.341423
red;googlemini;40.018003;116.341097
red;googlemini;40.017988;116.341295
red;googlemini;40.017818;116.341277
red;googlemini;40.017907;116.341258
red;googlemini;40.017915;116.341328
red;googlemini;40.017907;116.341342
red;googlemini;40.017825;116.341383
red;googlemini;40.017917;116.341350
red;googlemini;40.017803;116.341357
red;googlemini;40.017908;116.341355
red;googlemini;40.017893;116.341425
red;googlemini;40.017805;116.341370
red;googlemini;40.017833;116.341283
red;googlemini;40.017778;116.341358
red;googlemini;40.017858;116.341300
red;googlemini;40.017950;116.341297
red;googlemini;39.975275;116.331702
red;googlemini;39.957748;116.413004
red;googlemini;39.957596;116.412744
red;googlemini;39.957939;116.410545
red;googlemini;39.957633;116.405954
red;googlemini;39.958291;116.403064
red;googlemini;39.958076;116.403035
red;googlemini;39.958241;116.402932
red;googlemini;39.957518;116.403059
red;googlemini;39.958030;116.403016
red;googlemini;39.958090;116.402914
red;googlemini;39.957588;116.403001
red;googlemini;39.957903;116.403160
red;googlemini;39.957872;116.403037
red;googlemini;39.958004;116.403067
red;googlemini;39.957803;116.403267
red;googlemini;39.957387;116.403374
red;googlemini;39.957959;116.403294
red;googlemini;39.957896;116.403415
red;googlemini;39.957800;116.403470
red;googlemini;39.958041;116.403462
red;googlemini;39.957898;116.403792
red;googlemini;39.957983;116.403415
red;googlemini;39.958147;116.403138
red;googlemini;39.958106;116.403514
red;googlemini;39.957875;116.403675
red;googlemini;39.958178;116.403382
red;googlemini;39.958213;116.402976
red;googlemini;39.958142;116.403027
red;googlemini;39.958156;116.403037
red;googlemini;39.958131;116.403050
red;googlemini;39.957990;116.403088
red;googlemini;39.958040;116.403127
red;googlemini;39.958042;116.403090
red;googlemini;39.957832;116.403057
red;googlemini;39.957410;116.403130
red;googlemini;39.957868;116.405760
red;googlemini;39.957657;116.409337
red;googlemini;39.994087;116.410872
red;googlemini;40.029492;116.411738
red;googlemini;40.051920;116.406405
red;googlemini;40.051878;116.402328
red;googlemini;40.052893;116.400737
red;googlemini;40.051505;116.400726
red;googlemini;40.052278;116.400347
red;googlemini;40.050280;116.402158
red;googlemini;40.055369;116.396200
red;googlemini;39.970569;116.303696
red;googlemini;39.970652;116.299570
red;googlemini;39.974580;116.310898
red;googlemini;39.975033;116.324895
red;googlemini;39.974119;116.332016
red;googlemini;39.974532;116.333556
red;googlemini;39.974806;116.332505
red;googlemini;39.973312;116.332750
red;googlemini;39.973497;116.334363
red;googlemini;39.973378;116.333671
red;googlemini;39.973564;116.333731
red;googlemini;39.973544;116.334156
red;googlemini;39.973305;116.333961
red;googlemini;39.973634;116.333073
red;googlemini;39.973454;116.334043
red;googlemini;39.973530;116.331240
red;googlemini;39.974838;116.333564
red;googlemini;39.974673;116.299199
red;googlemini;39.972510;116.300252
red;googlemini;39.971604;116.300070
red;googlemini;39.971249;116.299179
red;googlemini;39.971050;116.299343
red;googlemini;39.971371;116.299185
red;googlemini;39.970415;116.299660
red;googlemini;39.970939;116.299539
red;googlemini;39.970644;116.300043
red;googlemini;39.969648;116.300474
red;googlemini;39.961188;116.301608
red;googlemini;39.953115;116.311146
red;googlemini;39.952155;116.316558
red;googlemini;39.953963;116.311057
red;googlemini;39.960667;116.302276
red;googlemini;39.971374;116.304151
red;googlemini;39.968886;116.302093
red;googlemini;39.969832;116.300726
red;googlemini;39.970753;116.303641
red;googlemini;39.971467;116.305029
red;googlemini;39.970676;116.302371
red;googlemini;39.970154;116.300224
red;googlemini;39.973972;116.299989
red;googlemini;39.979761;116.299662
red;googlemini;39.983737;116.307626
red;googlemini;39.981486;116.327188
red;googlemini;39.974004;116.331850
red;googlemini;39.973522;116.333397
red;googlemini;39.973892;116.334422
red;googlemini;39.973468;116.333727
red;googlemini;39.973343;116.333547
red;googlemini;39.973479;116.333846
red;googlemini;39.973297;116.334595
red;googlemini;39.973527;116.333789
red;googlemini;39.973443;116.334343
red;googlemini;39.973437;116.336321
red;googlemini;39.973373;116.334348
red;googlemini;39.973443;116.333992
red;googlemini;39.973434;116.333861
red;googlemini;39.973246;116.334338
red;googlemini;39.973466;116.333582
red;googlemini;39.973441;116.333651
red;googlemini;39.973505;116.333710
red;googlemini;39.973386;116.333949
red;googlemini;39.973507;116.333856
red;googlemini;39.973482;116.334187
red;googlemini;39.973635;116.334399
red;googlemini;39.973506;116.334337
red;googlemini;39.973313;116.333820
red;googlemini;39.973392;116.333807
red;googlemini;39.973435;116.334025
red;googlemini;39.973406;116.333851
red;googlemini;39.973270;116.333873
red;googlemini;39.973794;116.334226
red;googlemini;39.973433;116.334289
red;googlemini;39.973420;116.333900
red;googlemini;39.973644;116.334372
red;googlemini;39.973680;116.334231
red;googlemini;39.973501;116.333918
red;googlemini;39.973516;116.333829
red;googlemini;39.973451;116.333968
red;googlemini;39.973388;116.334639
red;googlemini;39.973415;116.334060
red;googlemini;39.973349;116.333759
red;googlemini;39.973243;116.333979
red;googlemini;39.973510;116.333694
red;googlemini;39.973317;116.333937
red;googlemini;39.973406;116.333740
red;googlemini;39.973479;116.333455
red;googlemini;39.973268;116.333313
red;googlemini;39.973452;116.332664
red;googlemini;39.975038;116.331584
red;googlemini;39.974970;116.327756
red;googlemini;39.975291;116.326088
red;googlemini;39.975381;116.325585
red;googlemini;39.975036;116.312802
red;googlemini;39.974757;116.304659
red;googlemini;39.974471;116.301790
red;googlemini;39.974483;116.300699
red;googlemini;39.961459;116.301811
red;googlemini;39.950137;116.303252
red;googlemini;39.949740;116.304979
red;googlemini;39.950264;116.309660
red;googlemini;39.950050;116.313227
red;googlemini;39.950211;116.312203
red;googlemini;39.950881;116.316135
red;googlemini;39.951307;116.317317
red;googlemini;39.951544;116.317677
red;googlemini;39.965208;116.315373
red;googlemini;39.962733;116.305999
red;googlemini;39.969561;116.300764
red;googlemini;39.970987;116.303860
red;googlemini;39.974176;116.300340
red;googlemini;39.991033;116.310544
red;googlemini;39.990298;116.330457
red;googlemini;39.990842;116.310031
red;googlemini;39.969541;116.300689
red;googlemini;39.971303;116.304935
red;googlemini;39.971163;116.300589
red;googlemini;39.969035;116.302771
red;googlemini;39.967974;116.303936
red;googlemini;39.966276;116.306338
red;googlemini;39.920515;116.342532
red;googlemini;39.920642;116.344031
red;googlemini;39.921667;116.343673
red;googlemini;39.921828;116.343981
red;googlemini;39.921652;116.343987
red;googlemini;39.921677;116.344009
red;googlemini;39.921323;116.343813
red;googlemini;39.917515;116.347065
red;googlemini;39.906147;116.340292
red;googlemini;39.906160;116.339816
red;googlemini;39.905447;116.339986
red;googlemini;39.905994;116.340909
red;googlemini;39.905784;116.339207
red;googlemini;39.907589;116.337232
red;googlemini;39.921992;116.344185
red;googlemini;39.921229;116.343752
red;googlemini;39.921210;116.344116
red;googlemini;39.921445;116.343741
red;googlemini;39.921434;116.343457
red;googlemini;39.921371;116.343987
red;googlemini;39.921322;116.344126
red;googlemini;39.917303;116.348557
red;googlemini;39.898190;116.350198
red;googlemini;39.887970;116.353673
red;googlemini;39.887507;116.368169
red;googlemini;39.877503;116.375507
red;googlemini;39.879878;116.376195
red;googlemini;39.877356;116.370234
red;googlemini;39.887385;116.368227
red;googlemini;39.888029;116.357834
red;googlemini;39.896785;116.346070
red;googlemini;39.915023;116.350481
red;googlemini;39.935808;116.349434
red;googlemini;39.974969;116.348002
red;googlemini;39.975265;116.331827
red;googlemini;39.978202;116.327671
red;googlemini;39.977990;116.327397
red;googlemini;40.039041;116.325311
red;googlemini;40.052577;116.321446
red;googlemini;40.060512;116.317982
red;googlemini;40.118322;116.266227
red;googlemini;40.169705;116.231488
red;googlemini;40.142241;116.153008
red;googlemini;40.131168;116.131511
red;googlemini;40.165660;116.124293
red;googlemini;40.195758;116.112859
red;googlemini;40.211346;116.128295
red;googlemini;40.211930;116.127996
red;googlemini;40.209942;116.118519
red;googlemini;40.196288;116.112839
red;googlemini;40.171423;116.123827
red;googlemini;40.166079;116.173611
red;googlemini;40.168281;116.209551
red;googlemini;40.146736;116.250324
red;googlemini;40.125193;116.262061
red;googlemini;40.114616;116.270153
red;googlemini;40.074657;116.306350
red;googlemini;40.055392;116.321203
red;googlemini;40.038924;116.325361
red;googlemini;40.039051;116.323033
red;googlemini;40.039278;116.321734
red;googlemini;40.035200;116.317619
red;googlemini;40.031863;116.312969
red;googlemini;40.030885;116.314028
red;googlemini;40.031461;116.314220
red;googlemini;39.996801;116.331387
red;googlemini;39.991352;116.331433
red;googlemini;39.991302;116.331871
red;googlemini;39.991171;116.331651
red;googlemini;40.022159;116.316011
red;googlemini;40.032120;116.314681
red;googlemini;40.031381;116.314240
red;googlemini;40.031774;116.313805
red;googlemini;40.031629;116.313548
red;googlemini;40.035732;116.308990
red;googlemini;40.039145;116.324343
red;googlemini;40.039123;116.325691
red;googlemini;40.039646;116.324166
red;googlemini;40.039167;116.325748
red;googlemini;40.038971;116.326107
red;googlemini;40.039160;116.325599
red;googlemini;40.039868;116.326171
red;googlemini;40.047362;116.323899
red;googlemini;40.043758;116.321877
red;googlemini;40.038400;116.324229
red;googlemini;40.039207;116.326414
red;googlemini;40.053365;116.322467
red;googlemini;40.097719;116.288930
red;googlemini;40.158793;116.242470
red;googlemini;40.164384;116.180505
red;googlemini;40.175661;116.163884
red;googlemini;40.186044;116.168402
red;googlemini;40.185862;116.167994
red;googlemini;40.186064;116.168130
red;googlemini;40.186074;116.168115
red;googlemini;40.186073;116.168161
red;googlemini;40.186097;116.168139
red;googlemini;40.186101;116.168136
red;googlemini;40.186103;116.168147
red;googlemini;40.186149;116.168152
red;googlemini;40.186360;116.168262
red;googlemini;40.186435;116.168298
red;googlemini;40.187115;116.168305
red;googlemini;40.187433;116.168326
red;googlemini;40.186201;116.168262
red;googlemini;40.186196;116.168290
red;googlemini;40.186249;116.168323
red;googlemini;40.186299;116.168021
red;googlemini;40.186531;116.168235
red;googlemini;40.186520;116.168179
red;googlemini;40.186489;116.168197
red;googlemini;40.186460;116.168209
red;googlemini;40.186429;116.168216
red;googlemini;40.186399;116.168219
red;googlemini;40.179090;116.163202
red;googlemini;40.162184;116.176388
red;googlemini;40.152030;116.246833
red;googlemini;40.093258;116.292224
red;googlemini;40.057370;116.319591
red;googlemini;40.056856;116.319888
red;googlemini;40.055572;116.321059
red;googlemini;40.055058;116.321551
red;googlemini;40.054344;116.322162
red;googlemini;40.058852;116.339894
red;googlemini;40.062668;116.359257
red;googlemini;40.058221;116.336048
red;googlemini;40.049491;116.318372
red;googlemini;40.034711;116.327181
red;googlemini;40.034902;116.328953
red;googlemini;40.039038;116.325287
red;googlemini;40.039113;116.322467
red;googlemini;39.986452;116.319322
red;googlemini;39.991057;116.321199
red;googlemini;39.991424;116.328486
red;googlemini;39.991293;116.331967
red;googlemini;40.017719;116.319829
red;googlemini;40.050175;116.301074
red;googlemini;40.049641;116.301192
red;googlemini;40.049758;116.311572
red;googlemini;40.049163;116.316756
red;googlemini;40.038847;116.325398
red;googlemini;40.039079;116.326135
red;googlemini;40.039300;116.323415
red;googlemini;40.040031;116.321956
red;googlemini;39.969530;116.332732
red;googlemini;39.969285;116.332935
red;googlemini;39.972472;116.332069
red;googlemini;39.974310;116.333474
red;googlemini;39.975484;116.334037
red;googlemini;40.010981;116.328147
red;googlemini;40.042856;116.306201
red;googlemini;40.069336;116.309770
red;googlemini;40.069059;116.329208
red;googlemini;40.069912;116.330972
red;googlemini;40.075324;116.327962
red;googlemini;40.078821;116.325134
red;googlemini;39.973770;116.332422
red;googlemini;39.973239;116.331732
red;googlemini;39.972825;116.332254
red;googlemini;39.974141;116.333703
red;googlemini;39.973715;116.333527
red;googlemini;39.972382;116.333631
red;googlemini;39.972854;116.333888
red;googlemini;39.972916;116.333777
red;googlemini;39.973641;116.334025
red;googlemini;39.973817;116.333703
red;googlemini;39.973718;116.333659
red;googlemini;39.974587;116.333670
red;googlemini;39.974869;116.333861
red;googlemini;39.973611;116.333555
red;googlemini;39.973961;116.333637
red;googlemini;39.971229;116.332926
red;googlemini;39.974149;116.333229
red;googlemini;39.973975;116.333543
red;googlemini;39.971673;116.332931
red;googlemini;39.972819;116.333426
red;googlemini;39.971902;116.333144
red;googlemini;39.973575;116.333709
red;googlemini;39.972675;116.333170
red;googlemini;39.972673;116.333441
red;googlemini;39.973541;116.333572
red;googlemini;39.974301;116.333249
red;googlemini;39.974024;116.333452
red;googlemini;39.974334;116.333156
red;googlemini;39.973898;116.333701
red;googlemini;39.975987;116.333763
red;googlemini;39.975222;116.333473
red;googlemini;39.974650;116.333082
red;googlemini;39.976131;116.333016
red;googlemini;39.985177;116.331888
red;googlemini;39.974756;116.333180
red;googlemini;39.975947;116.333371
red;googlemini;39.975297;116.333361
red;googlemini;39.975815;116.334553
red;googlemini;39.973697;116.333960
red;googlemini;39.968594;116.334081
red;googlemini;39.969428;116.333437
red;googlemini;39.975476;116.333327
red;googlemini;39.973067;116.333530
red;googlemini;39.970899;116.333378
red;googlemini;39.970398;116.333451
red;googlemini;39.972162;116.333401
red;googlemini;39.970209;116.333207
red;googlemini;39.973085;116.332848
red;googlemini;39.972072;116.333368
red;googlemini;39.970793;116.333924
red;googlemini;39.971401;116.333287
red;googlemini;39.969630;116.332716
red;googlemini;39.969136;116.332387
red;googlemini;39.972219;116.331312
red;googlemini;39.974764;116.334034
red;googlemini;39.975710;116.333905
red;googlemini;40.008730;116.329813
red;googlemini;40.043359;116.306501
red;googlemini;40.069320;116.306555
red;googlemini;40.069236;116.330168
red;googlemini;40.069969;116.330861
red;googlemini;40.077574;116.327487
red;googlemini;40.079390;116.325525
red;googlemini;40.077140;116.327172
red;googlemini;40.069691;116.329532
red;googlemini;40.069690;116.306510
red;googlemini;40.040201;116.307972
red;googlemini;40.008038;116.329951
red;googlemini;39.975527;116.333774
red;googlemini;39.974333;116.332252
red;googlemini;40.070654;116.323584
red;googlemini;40.069394;116.329510
red;googlemini;39.974679;116.333736
red;googlemini;39.974423;116.332117
red;googlemini;40.079739;116.326520
red;googlemini;40.077022;116.327372
red;googlemini;40.069504;116.331477
red;googlemini;40.059731;116.295954
red;googlemini;40.022285;116.317263
red;googlemini;39.974852;116.333842
red;googlemini;39.974440;116.332103
red;googlemini;40.079344;116.325921
red;googlemini;40.077626;116.327454
red;googlemini;40.069758;116.330890
red;googlemini;40.069024;116.321769
red;googlemini;39.974901;116.333875
red;googlemini;39.973173;116.333465
red;googlemini;39.971216;116.335325
red;googlemini;39.993026;116.326875
red;googlemini;40.000718;116.326996
red;googlemini;40.000787;116.326916
red;googlemini;40.010680;116.322247
red;googlemini;40.011119;116.321384
red;googlemini;40.006509;116.324208
red;googlemini;40.011840;116.321571
red;googlemini;40.025165;116.309339
red;googlemini;40.022091;116.307995
red;googlemini;40.020870;116.308036
red;googlemini;40.005967;116.312529
red;googlemini;39.996421;116.308921
red;googlemini;39.988284;116.309901
red;googlemini;39.987174;116.309808
red;googlemini;39.986384;116.310032
red;googlemini;39.984716;116.310093
red;googlemini;39.983862;116.310191
red;googlemini;39.976765;116.310721
red;googlemini;39.969223;116.313553
red;googlemini;39.956025;116.317004
red;googlemini;39.946775;116.318270
red;googlemini;39.931587;116.319403
red;googlemini;39.922709;116.328270
red;googlemini;39.908410;116.328947
red;googlemini;39.902494;116.314890
red;googlemini;39.896107;116.316692
red;googlemini;39.895789;116.315847
red;googlemini;39.895567;116.313604
red;googlemini;39.896028;116.313749
red;googlemini;39.896605;116.314185
red;googlemini;39.889737;116.316256
red;googlemini;39.895449;116.315157
red;googlemini;39.889764;116.319774
red;googlemini;39.884645;116.320657
red;googlemini;39.883224;116.323754
red;googlemini;39.883356;116.327580
red;googlemini;39.884120;116.329807
red;googlemini;39.883471;116.328521
red;googlemini;39.884574;116.328590
red;googlemini;39.883597;116.328169
red;googlemini;39.884199;116.328444
red;googlemini;39.884558;116.328299
red;googlemini;39.883278;116.328200
red;googlemini;39.884110;116.330119
red;googlemini;39.882418;116.327607
red;googlemini;39.883173;116.327398
red;googlemini;39.883447;116.327571
red;googlemini;39.886549;116.320265
red;googlemini;39.888997;116.320126
red;googlemini;39.896046;116.313590
red;googlemini;39.896038;116.312993
red;googlemini;39.908212;116.304518
red;googlemini;39.909165;116.304503
red;googlemini;39.938545;116.304253
red;googlemini;39.963673;116.310082
red;googlemini;39.979502;116.310513
red;googlemini;39.983450;116.310657
red;googlemini;39.998327;116.309095
red;googlemini;40.017700;116.309034
red;googlemini;40.023127;116.309631
red;googlemini;40.026283;116.308421
red;googlemini;39.962663;116.268693
red;googlemini;39.907962;116.267875
red;googlemini;39.857428;116.276720
red;googlemini;39.829365;116.316397
red;googlemini;39.838667;116.354937
red;googlemini;39.844192;116.358878
red;googlemini;39.851707;116.374655
red;googlemini;39.844377;116.369875
red;googlemini;39.844910;116.369660
red;googlemini;39.838712;116.368237
red;googlemini;39.829910;116.359083
red;googlemini;39.829467;116.287078
red;googlemini;39.883610;116.268675
red;googlemini;39.940387;116.268308
red;googlemini;39.983695;116.298357
red;googlemini;39.983843;116.307848
red;googlemini;39.983975;116.309677
red;googlemini;39.984135;116.295508
red;googlemini;39.955540;116.268305
red;googlemini;39.955995;116.260272
red;googlemini;39.941067;116.268057
red;googlemini;39.892078;116.267790
red;googlemini;39.862408;116.287957
red;googlemini;39.862230;116.291920
red;googlemini;39.864180;116.288175
red;googlemini;39.878585;116.289030
red;googlemini;39.844158;116.277638
red;googlemini;39.814863;116.284315
red;googlemini;39.796162;116.284788
red;googlemini;39.795075;116.287435
red;googlemini;39.795090;116.287482
red;googlemini;39.851040;116.277553
red;googlemini;39.899127;116.267988
red;googlemini;39.945407;116.268747
red;googlemini;39.970317;116.261628
red;googlemini;39.972387;116.264623
red;googlemini;39.981183;116.255640
red;googlemini;39.968790;116.269912
red;googlemini;39.983847;116.301527
red;googlemini;39.979532;116.310548
red;googlemini;39.979538;116.312390
red;googlemini;39.982562;116.247847
red;googlemini;39.982487;116.247860
red;googlemini;39.980980;116.255702
red;googlemini;39.976407;116.252825
red;googlemini;39.939793;116.268028
red;googlemini;39.911828;116.267967
red;googlemini;39.882515;116.268797
red;googlemini;39.847788;116.277358
red;googlemini;39.829227;116.315397
red;googlemini;39.846342;116.340007
red;googlemini;39.869170;116.373112
red;googlemini;39.869347;116.378683
red;googlemini;39.856470;116.377108
red;googlemini;39.847682;116.329927
red;googlemini;39.872112;116.305782
red;googlemini;39.905007;116.304265
red;googlemini;39.932572;116.304145
red;googlemini;39.945630;116.290787
red;googlemini;39.950563;116.273673
red;googlemini;39.969795;116.258485
red;googlemini;39.981477;116.249572
red;googlemini;39.983290;116.248762
red;googlemini;39.982883;116.248935
red;googlemini;39.982852;116.248753
red;googlemini;39.981045;116.255583
red;googlemini;39.981680;116.255503
red;googlemini;39.981113;116.255732
red;googlemini;39.981195;116.255455
red;googlemini;39.981013;116.256025
red;googlemini;39.981317;116.255678
red;googlemini;39.975317;116.376880
red;googlemini;39.976110;116.377823
red;googlemini;39.976560;116.378333
red;googlemini;39.979248;116.370410
red;googlemini;39.979212;116.366882
red;googlemini;39.975908;116.366545
red;googlemini;39.975383;116.348270
red;googlemini;39.975298;116.329375
red;googlemini;39.975097;116.319315
red;googlemini;39.979270;116.310637
red;googlemini;39.983062;116.309753
red;googlemini;39.984207;116.309793
red;googlemini;39.984192;116.300118
red;googlemini;39.984255;116.296222
red;googlemini;39.978643;116.283738
red;googlemini;39.966857;116.268207
red;googlemini;39.964848;116.268932
red;googlemini;39.968720;116.253882
red;googlemini;39.964600;116.268963
red;googlemini;39.964445;116.269327
